gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_0001	0.4680354118008214	1.0533646105172207	0.9846204815970252	0.0	0.0	0.19537935637350906
gene_0002	0.0	0.0	0.0	0.0	0.0	0.0
gene_0003	0.0	0.0	0.0	0.0	0.0	0.0
gene_0004	0.0	0.3293465578102938	0.0	0.0	0.0	0.0
gene_0005	1.7836940103275398	2.676264942206482	4.221463403382521	5.882704754579768	1.4829464861459432	2.930690345602636
gene_0006	0.0	0.0	0.0	0.0	0.0	0.0
gene_0007	0.0	0.0	0.0	0.0	0.0	0.0
gene_0008	0.0	0.0	0.0	0.0	0.0	0.0
gene_0009	1.2413728344739852	1.1560736314973579	1.3057570936976424	3.0352844543424142	14.33514936607745	15.434969153507216
gene_0010	8.28463555342633	7.884901760676575	8.324127739615026	157.41372951910992	236.03564904489596	224.29550111678842
gene_0011	17.477427614351726	12.400134274685175	12.825977326066512	142.9863165228001	226.14933913725633	218.82487913833015
gene_0012	187.49278632317603	211.43017116200568	226.1465010565157	264.0708533451879	277.5581506569824	271.96806407192463
gene_0013	93.85538283684734	96.54028959363148	95.36719645815694	62.25862531930255	55.116177735090886	49.626356518871305
gene_0014	33.66412159749884	37.586757755665836	34.46269560388952	33.41914281553019	43.00544809823235	42.006561620304446
gene_0015	20.313055624990024	20.73649666485471	23.05699528443522	43.778908496376765	138.4083387069547	128.36423713739546
gene_0016	15.644277576767788	13.144748804539018	18.430354650003984	42.30834759267521	22.98567053526212	25.00855761580916
gene_0017	10.231883393275941	8.27102679005095	8.009349799881683	1319.7259022516025	2916.7085805013794	2709.716293544197
gene_0018	78.80844738168143	62.75312180971596	60.10141002176842	111.49376268915915	239.9901730079518	253.01626650369423
gene_0019	17.40037759025153	16.78347544505396	15.745002233629531	23.525205750423485	82.30352998109984	81.8639503205003
gene_0020	99.50773933323214	83.25134284794942	91.64544482556927	175.4332114260509	166.83147969141862	152.20051861496356
gene_0021	16.827390816133004	16.34065613751073	16.172725557453404	35.21415459236569	65.00248764273051	62.521394039522896
gene_0022	13.180868860426024	13.843656997396732	13.482030526907582	19.48704965852969	36.08503116288462	36.731318998219706
gene_0023	72.81293763587064	69.97645687122242	65.07596712403868	118.50066079682375	41.52250161208641	36.53593964184619
gene_0024	53.571080242607536	71.57501814466413	59.56953913662002	151.43989942533054	48.195760799743155	57.05077206106465
gene_0025	534.5292848668399	493.9273885588624	571.3101999067652	441.27166015786366	181.90810230056903	197.13777058087064
gene_0026	30.33357749687741	31.242669266477257	32.20999253570422	40.99088880755606	95.89720610410433	93.19595299016382
gene_0027	227.75435701220118	235.81609388445173	231.54794419210236	173.75544229738043	188.58136148822578	223.90474240404137
gene_0028	29.14409979447454	30.410821106441023	32.745828531241415	34.07840543793403	85.76373844877371	88.89760714994662
gene_0029	45.32532262473875	47.23884001473842	47.47107852023248	42.27371374950921	75.6302707934431	57.246151417438156
gene_0030	90.40190652157273	72.22570012779742	81.85295933217049	111.71964432297068	89.22394691644759	108.24016343092401
gene_0031	3219.110194269299	3487.3895644658232	3752.6431630556176	1602.6935942974949	3414.731442098725	3403.899146739275
gene_0032	21.922174772090088	15.075573081703448	17.294382329986462	9.037542385060046	0.7414732430729716	1.5630348509880725
gene_0033	16.05990166761326	13.157886546547818	12.225091986992917	18.120047667558204	17.053884590678347	16.021107222627744
gene_0034	99.94832970977922	106.90322228772561	112.86012685073146	77.99154820404522	77.11321727958905	80.49629482588573
gene_0035	162.33082640100776	188.79241421007166	200.50524838008894	144.87700049377082	450.07425854529373	440.5804486222629
gene_0036	18.5519553746567	19.045316463719406	19.9249837801798	25.7621897872976	22.491355039880137	24.813178259435652
gene_0037	18.877428275966466	17.34319880874931	18.2737475129245	79.85345421388804	118.88287663936644	110.1939569946591
gene_0038	57.608703531828695	62.01936386903498	57.8577707706252	32.73944952135737	19.278304319897263	24.031660833941615
gene_0039	18.181944076325596	18.894958702163727	20.84933869781701	50.871850425377474	55.116177735090886	53.14318493359446
gene_0040	20.762690495379672	16.860293297205555	18.708436075758456	24.91163128742132	56.10480872585485	51.18939136985937
gene_0041	79.18921183562203	73.08981618117087	64.61780516514715	193.89868478681092	73.4058510642242	80.88705353863276
gene_0042	37.01104483997229	38.387220736081595	40.50890535037816	22.585669782953502	106.77214700250791	105.5048524416949
gene_0043	5.888044736360052	5.943180039427344	4.616920802649189	14.122939580938196	19.278304319897263	22.46862598295354
gene_0044	27.019219860639023	24.810355005731942	27.05639372999154	67.36763464893997	53.386073501253954	56.46463399194412
gene_0045	26.72910198366933	28.82511023667085	27.895765008667937	23.415854655489895	103.55909628252503	110.38933635103263
gene_0047	160.11994537660155	159.84035954705124	177.7384294760389	98.25506178241721	103.55909628252503	101.4018859578512
gene_0048	9.938256111859783	10.56225419696202	9.375150309802317	9.755007449055064	47.948603052052164	49.82173587524481
gene_0049	199.2562231971092	203.4282683940053	207.31767238994735	106.04446115241728	220.71186868805455	224.10012176041488
gene_0050	38.92102972728221	41.09138742224224	40.24968860582434	43.26854269295158	56.599124221236835	55.292357853703066
gene_0051	39.534470912077744	41.37032942880998	44.00184334793293	50.03721259254208	113.93972168554663	106.48174922356243
gene_0052	40.35474188335346	42.86731409487097	37.27554993878319	43.05910912802062	37.07366215364858	41.0296648384369
gene_0053	32.71865218855672	38.882677890458396	41.73025135630714	24.749453527991296	88.48247367337461	101.01112724510418
gene_0054	1.2160306558137906	0.26064850280691965	0.9136432382917182	2.578194606780934	4.201681710746839	6.642898116699308
gene_0055	19.280851577368843	19.97485659609639	21.334411216210267	40.94754834007187	199.20914463893837	191.6671486024124
gene_0056	77.55773598286223	71.811531296136	81.20564533246787	144.4869983825323	311.41876209064804	307.9178656446503
